review,nct,method,detail
BLADDER_NMIBC_NEW_NMA_REVIEW,NCT02449239,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_NMIBC_NEW_NMA_REVIEW,NULLED:NCT04165116,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_NMIBC_NEW_NMA_REVIEW,NCT02625961,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,NCT04223856,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,NCT02807636,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,NCT02516241,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,NCT02603432,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,NCT03682068,M11_NO_EVIDENCE,trial has values but evidence[] empty
BLADDER_UROTHEL_FRONTLINE_IO_NMA_REVIEW,NULLED:NCT03036098,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NULLED:NCT04400474,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NCT03218917,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NULLED:NCT01316653,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NULLED:NCT01314378,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NCT02344004,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NCT01515007,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NULLED:NCT00316524,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NCT00415908,M11_NO_EVIDENCE,trial has values but evidence[] empty
BRONCHIECTASIS_BROAD_NMA_REVIEW,NCT04644472,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABG_VS_PCI_LEFT_MAIN_NMA_REVIEW,NCT01496651,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABG_VS_PCI_LEFT_MAIN_NMA_REVIEW,NCT00422968,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABG_VS_PCI_LEFT_MAIN_NMA_REVIEW,NCT00114972,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABG_VS_PCI_LEFT_MAIN_NMA_REVIEW,NULLED:NCT01303107,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABG_VS_PCI_LEFT_MAIN_NMA_REVIEW,NULLED:NCT02100722,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABG_VS_PCI_LEFT_MAIN_NMA_REVIEW,NULLED:NCT00094289,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABG_VS_PCI_LEFT_MAIN_NMA_REVIEW,NCT04438150,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NCT02559310,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NCT02813694,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NULLED:NCT02531425,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NULLED:NCT02531412,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NCT01968733,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NULLED:NCT02551718,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NULLED:NCT02434965,M11_NO_EVIDENCE,trial has values but evidence[] empty
CABP_NEW_ABX_NMA_REVIEW,NULLED:NCT02380222,M11_NO_EVIDENCE,trial has values but evidence[] empty
CARBAPENEM_RESISTANT_ABX_REVIEW,NCT01644643,M11_NO_EVIDENCE,trial has values but evidence[] empty
CARBAPENEM_RESISTANT_ABX_REVIEW,NCT02329833,M11_NO_EVIDENCE,trial has values but evidence[] empty
CARBAPENEM_RESISTANT_ABX_REVIEW,NULLED:NCT01624246,M11_NO_EVIDENCE,trial has values but evidence[] empty
CARBAPENEM_RESISTANT_ABX_REVIEW,NULLED:NCT03293485,M11_NO_EVIDENCE,trial has values but evidence[] empty
CART_B_CELL_LYMPHOMA_REVIEW,NCT02348216,M11_NO_EVIDENCE,trial has values but evidence[] empty
CART_B_CELL_LYMPHOMA_REVIEW,NCT02445248,M11_NO_EVIDENCE,trial has values but evidence[] empty
CART_B_CELL_LYMPHOMA_REVIEW,NCT03570892,M11_NO_EVIDENCE,trial has values but evidence[] empty
CART_B_CELL_LYMPHOMA_REVIEW,NCT03575351,M11_NO_EVIDENCE,trial has values but evidence[] empty
CART_B_CELL_LYMPHOMA_REVIEW,NCT02601313,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NULLED:NCT02601313,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NCT02445248,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NCT02631044,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NCT03570892,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NULLED:NCT03939026,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NCT03601442,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NCT04088890,M11_NO_EVIDENCE,trial has values but evidence[] empty
CAR_T_LBCL_BROAD_NMA_REVIEW,NCT04416984,M11_NO_EVIDENCE,trial has values but evidence[] empty
CDK46_BREAST_CANCER_REVIEW,NCT02102490,M11_NO_EVIDENCE,trial has values but evidence[] empty
CDK46_BREAST_CANCER_REVIEW,NCT02246621,M11_NO_EVIDENCE,trial has values but evidence[] empty
CDK46_BREAST_CANCER_REVIEW,NCT03155997,M11_NO_EVIDENCE,trial has values but evidence[] empty
CDK46_BREAST_CANCER_REVIEW,NCT03079011,M11_NO_EVIDENCE,trial has values but evidence[] empty
CDK46_BREAST_CANCER_REVIEW,NCT03701334,M11_NO_EVIDENCE,trial has values but evidence[] empty
CERVICAL_CANCER_IO_BROAD_REVIEW,NCT02628067,M11_NO_EVIDENCE,trial has values but evidence[] empty
CERVICAL_CANCER_IO_BROAD_REVIEW,NCT04646693,M11_NO_EVIDENCE,trial has values but evidence[] empty
CERVICAL_CANCER_IO_BROAD_REVIEW,NULLED:NCT03556839,M11_NO_EVIDENCE,trial has values but evidence[] empty
CERVICAL_CANCER_IO_BROAD_REVIEW,NCT03257267,M11_NO_EVIDENCE,trial has values but evidence[] empty
CERVICAL_CANCER_IO_BROAD_REVIEW,NCT02488759,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT02456740,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT03096834,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT02629861,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT03308968,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT02614183,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT02614196,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT02614261,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT03559257,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT02559895,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT02974153,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT04418765,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT03777059,M11_NO_EVIDENCE,trial has values but evidence[] empty
CGRP_MIGRAINE_PREVENT_REVIEW,NCT03855137,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_ESOPHAGEAL_SCC_REVIEW,NCT03099382,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_ESOPHAGEAL_SCC_REVIEW,NCT03143153,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_ESOPHAGEAL_SCC_REVIEW,NCT03430843,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_ESOPHAGEAL_SCC_REVIEW,NCT03748134,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_ESOPHAGEAL_SCC_REVIEW,NCT03829969,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_MELANOMA_1L_REVIEW,NCT01844505,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_MELANOMA_1L_REVIEW,NCT01584648,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_MELANOMA_1L_REVIEW,NCT01597908,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_MELANOMA_1L_REVIEW,NCT03470922,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_MELANOMA_1L_REVIEW,NCT03553836,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHECKPOINT_MELANOMA_1L_REVIEW,NCT01682083,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHOLANGIO_TARGETED_NMA_REVIEW,NCT02924376,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHOLANGIO_TARGETED_NMA_REVIEW,NCT02150967,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHOLANGIO_TARGETED_NMA_REVIEW,NULLED:NCT04256980,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHOLANGIO_TARGETED_NMA_REVIEW,NULLED:NCT02989857,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHOLANGIO_TARGETED_NMA_REVIEW,NULLED:NCT03875235,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHOLANGIO_TARGETED_NMA_REVIEW,NCT04003636,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHOLANGIO_TARGETED_NMA_REVIEW,NCT05031290,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT02289000,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT04580368,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT03580356,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT03580369,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT04148118,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT05368285,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT04180488,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT05405608,M11_NO_EVIDENCE,trial has values but evidence[] empty
CHRONIC_URTICARIA_BIOLOGICS_REVIEW,NCT05405621,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT01596114,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT00478985,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT01343173,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT01698905,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT01743989,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT01850004,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT01784549,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT02143297,M11_NO_EVIDENCE,trial has values but evidence[] empty
CML_TFR_TKI_NMA_REVIEW,NCT02041000,M11_NO_EVIDENCE,trial has values but evidence[] empty
CMV_HCT_LETERMOVIR_NMA_REVIEW,NCT02137772,M11_NO_EVIDENCE,trial has values but evidence[] empty
CMV_HCT_LETERMOVIR_NMA_REVIEW,NULLED:NCT05000580,M11_NO_EVIDENCE,trial has values but evidence[] empty
COMPLEMENT_C5_BROAD_NMA_REVIEW,NCT04432584,M11_NO_EVIDENCE,trial has values but evidence[] empty
COMPLEMENT_C5_BROAD_NMA_REVIEW,NULLED:NCT04514536,M11_NO_EVIDENCE,trial has values but evidence[] empty
COMPLEMENT_C5_BROAD_NMA_REVIEW,NCT04201262,M11_NO_EVIDENCE,trial has values but evidence[] empty
COMPLEMENT_C5_BROAD_NMA_REVIEW,NCT01997229,M11_NO_EVIDENCE,trial has values but evidence[] empty
COMPLEMENT_C5_BROAD_NMA_REVIEW,NCT02949128,M11_NO_EVIDENCE,trial has values but evidence[] empty
CONGENITAL_ADRENAL_HYPER_NMA_REVIEW,NULLED:NCT04806971,M11_NO_EVIDENCE,trial has values but evidence[] empty
CONGENITAL_ADRENAL_HYPER_NMA_REVIEW,NULLED:NCT05000905,M11_NO_EVIDENCE,trial has values but evidence[] empty
COPD_BIOLOGICS_BROAD_REVIEW,NCT03930732,M11_NO_EVIDENCE,trial has values but evidence[] empty
COPD_BIOLOGICS_BROAD_REVIEW,NCT04456673,M11_NO_EVIDENCE,trial has values but evidence[] empty
COPD_BIOLOGICS_BROAD_REVIEW,NCT02105961,M11_NO_EVIDENCE,trial has values but evidence[] empty
COPD_BIOLOGICS_BROAD_REVIEW,NULLED:NCT05158387,M11_NO_EVIDENCE,trial has values but evidence[] empty
COVID19_HOSPITALIZED_TX_REVIEW,NCT04381936e,M11_NO_EVIDENCE,trial has values but evidence[] empty
COVID19_HOSPITALIZED_TX_REVIEW,NCT04575597,M11_NO_EVIDENCE,trial has values but evidence[] empty
COVID19_HOSPITALIZED_TX_REVIEW,NULLED:NCT04519437,M11_NO_EVIDENCE,trial has values but evidence[] empty
COVID19_HOSPITALIZED_TX_REVIEW,NULLED:NCT04634409,M11_NO_EVIDENCE,trial has values but evidence[] empty
COVID19_VACCINES_REVIEW,NULLED:NCT04611802,M11_NO_EVIDENCE,trial has values but evidence[] empty
COVID19_VACCINES_REVIEW,NULLED:NCT04619628,M11_NO_EVIDENCE,trial has values but evidence[] empty
COVID19_VACCINES_REVIEW,NULLED:NCT04627298,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRC_TARGETED_BROAD_REVIEW,NCT02928224,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRC_TARGETED_BROAD_REVIEW,NCT02563002,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRC_TARGETED_BROAD_REVIEW,NULLED:NCT02060188,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRC_TARGETED_BROAD_REVIEW,NULLED:NCT04008030,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRC_TARGETED_BROAD_REVIEW,NULLED:NCT03384940,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRC_TARGETED_BROAD_REVIEW,NULLED:NCT04020965,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRYO_AF_ABLATION_NMA_REVIEW,NULLED:NCT03061318,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRYO_AF_ABLATION_NMA_REVIEW,NULLED:NCT03118115,M11_NO_EVIDENCE,trial has values but evidence[] empty
CRYO_AF_ABLATION_NMA_REVIEW,NCT02825979,M11_NO_EVIDENCE,trial has values but evidence[] empty
DAPT_DE_ESCALATION_PCI_REVIEW,NCT02619760,M11_NO_EVIDENCE,trial has values but evidence[] empty
DAPT_DE_ESCALATION_PCI_REVIEW,NCT02494895,M11_NO_EVIDENCE,trial has values but evidence[] empty
DAPT_DE_ESCALATION_PCI_REVIEW,NCT03023020,M11_NO_EVIDENCE,trial has values but evidence[] empty
DAPT_DE_ESCALATION_PCI_REVIEW,NCT03462498,M11_NO_EVIDENCE,trial has values but evidence[] empty
DAPT_DE_ESCALATION_PCI_REVIEW,NULLED:NCT02601573,M11_NO_EVIDENCE,trial has values but evidence[] empty
DAPT_DE_ESCALATION_PCI_REVIEW,NCT02044250,M11_NO_EVIDENCE,trial has values but evidence[] empty
DCD_HEART_TRANSPLANT_NMA_REVIEW,NCT03831048,M11_NO_EVIDENCE,trial has values but evidence[] empty
DENGUE_VACCINE_NEW_NMA_REVIEW,NCT02747927,M11_NO_EVIDENCE,trial has values but evidence[] empty
DENGUE_VACCINE_NEW_NMA_REVIEW,NCT01373281,M11_NO_EVIDENCE,trial has values but evidence[] empty
DENGUE_VACCINE_NEW_NMA_REVIEW,NCT02406729,M11_NO_EVIDENCE,trial has values but evidence[] empty
DENGUE_VACCINE_NEW_NMA_REVIEW,NULLED:NCT02434055,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NULLED:NCT02418585,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NCT02422186,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NCT02493868,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NCT03039192,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NCT03097133,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NULLED:NCT04442100,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NCT03000530,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NCT02978326,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_NEW_RAPID_REVIEW,NCT03775200,M11_NO_EVIDENCE,trial has values but evidence[] empty
DEPRESSION_PSYCHEDELIC_NMA_REVIEW,NULLED:NCT04122690,M11_NO_EVIDENCE,trial has values but evidence[] empty
DERMATOMYOSITIS_NMA_REVIEW,NCT02728752,M11_NO_EVIDENCE,trial has values but evidence[] empty
DERMATOMYOSITIS_NMA_REVIEW,NULLED:NCT00867009,M11_NO_EVIDENCE,trial has values but evidence[] empty
DERMATOMYOSITIS_NMA_REVIEW,NULLED:NCT01345253,M11_NO_EVIDENCE,trial has values but evidence[] empty
DPN_NEW_AGENTS_NMA_REVIEW,NULLED:NCT02125032,M11_NO_EVIDENCE,trial has values but evidence[] empty
DPN_NEW_AGENTS_NMA_REVIEW,NULLED:NCT02324699,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NULLED:NCT04140227,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NULLED:NCT04567251,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NCT03636061,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NCT04036292,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NCT01421498,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NCT02688556,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NULLED:NCT05101993,M11_NO_EVIDENCE,trial has values but evidence[] empty
DRY_EYE_NEW_NMA_REVIEW,NULLED:NCT05393817,M11_NO_EVIDENCE,trial has values but evidence[] empty
DUCHENNE_GENE_THERAPY_REVIEW,NCT04626674,M11_NO_EVIDENCE,trial has values but evidence[] empty
DUCHENNE_GENE_THERAPY_REVIEW,NCT02310906,M11_NO_EVIDENCE,trial has values but evidence[] empty
DUCHENNE_GENE_THERAPY_REVIEW,NCT03167255,M11_NO_EVIDENCE,trial has values but evidence[] empty
DUCHENNE_GENE_THERAPY_REVIEW,NCT01826487,M11_NO_EVIDENCE,trial has values but evidence[] empty
EGPA_BIOLOGIC_NMA_REVIEW,NULLED:NCT02596542,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIAL_IO_PARP_REVIEW,NCT03914612,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIAL_IO_PARP_REVIEW,NCT04634877,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIAL_IO_PARP_REVIEW,NCT03517449,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIAL_IO_PARP_REVIEW,NULLED:NCT03659331,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIAL_IO_PARP_REVIEW,NULLED:NCT04034771,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIAL_IO_PARP_REVIEW,NCT05201547,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NCT01620528,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NCT01931670,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NCT03204318,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NCT03204331,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NCT03654274,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NCT03992846,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NULLED:NCT04244175,M11_NO_EVIDENCE,trial has values but evidence[] empty
ENDOMETRIOSIS_NEW_GNRH_NMA_REVIEW,NULLED:NCT04244162,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOE_BIOLOGIC_NMA_REVIEW,NCT03633617,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOE_BIOLOGIC_NMA_REVIEW,NULLED:NCT05039125,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOE_BIOLOGIC_NMA_REVIEW,NULLED:NCT04855747,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOE_BIOLOGIC_NMA_REVIEW,NULLED:NCT04612985,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOSINOPHILIC_DISEASES_BROAD_REVIEW,NCT03633617,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOSINOPHILIC_DISEASES_BROAD_REVIEW,NCT04394351,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOSINOPHILIC_DISEASES_BROAD_REVIEW,NCT03085797,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOSINOPHILIC_DISEASES_BROAD_REVIEW,NULLED:NCT04125693,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOSINOPHILIC_DISEASES_BROAD_REVIEW,NULLED:NCT04714125,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOSINOPHILIC_DISEASES_BROAD_REVIEW,NCT02534700,M11_NO_EVIDENCE,trial has values but evidence[] empty
EOSINOPHILIC_DISEASES_BROAD_REVIEW,NCT02500877,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT01866111,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT00699582,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT00699972,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT01618695,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NULLED:NCT01261325,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT01261319,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT00699387,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT01405508,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AEDS_REVIEW,NCT00136019,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AGENTS_NMA_REVIEW,NCT02535091,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AGENTS_NMA_REVIEW,NCT01561508,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AGENTS_NMA_REVIEW,NCT01261325,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AGENTS_NMA_REVIEW,NCT01191957,M11_NO_EVIDENCE,trial has values but evidence[] empty
EPILEPSY_NEW_AGENTS_NMA_REVIEW,NCT02224560,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT00566306,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT01304706,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT02161393,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT01488864,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT01918878,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT02080260,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT04253158,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESD_VS_EMR_EARLY_GI_NMA_REVIEW,NULLED:NCT01985295,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESOPHAGEAL_PERIOP_IO_NMA_REVIEW,NULLED:NCT03543683,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESOPHAGEAL_PERIOP_IO_NMA_REVIEW,NCT02743494,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESOPHAGEAL_PERIOP_IO_NMA_REVIEW,NCT04210115,M11_NO_EVIDENCE,trial has values but evidence[] empty
ESOPHAGEAL_PERIOP_IO_NMA_REVIEW,NULLED:NCT04007978,M11_NO_EVIDENCE,trial has values but evidence[] empty
