file,key,claim_name,claim_year,pmid,verdict,claim_nct,pubmed_registered_ncts,match,pubmed_title,pubmed_year
POSTPARTUM_HEMORRHAGE_NMA_REVIEW.html,LEGACY-ISRCTN-95444399-CHAMPION,CHAMPION (heat-stable carbetocin),2018,29949473,ISRCTN_KEY,,,,Heat-Stable Carbetocin versus Oxytocin to Prevent Hemorrhage after Vaginal Birth.,2018
PPH_BUNDLE_NMA_REVIEW.html,NCT00872469,WOMAN,2017,28456509,OK,NCT00872469,NCT00872469,YES,"Effect of early tranexamic acid administration on mortality, hysterectomy, and other morbidities in ",2017
PPH_BUNDLE_NMA_REVIEW.html,NCT03475342,WOMAN-2,2023,37499666,NO_DATABANK,NCT03475342,,,Little directional change in the timing of Arctic spring phenology over the past 25 years.,2023
PPH_BUNDLE_NMA_REVIEW.html,NCT04341662,E-MOTIVE,2023,37158612,NO_DATABANK,NCT04341662,,,Clear aligner therapy in children: case reports of phase I treatment.,2023
PREGNANCY_HIV_VESTED_REVIEW.html,NCT03048422,IMPAACT 2010 / VESTED,2021,33891894,NO_DATABANK,NCT03048422,,,Children in All Policies 2030: a new initiative to implement the recommendations of the WHO-UNICEF-L,2021
PREGNANCY_IRON_FCM_REVIEW.html,LEGACY-ANZCTR-12618001268235-FCM,Pasricha 2023 Malawi (FCM vs oral iron),2023,37088092,ISRCTN_KEY,,,,Ferric carboxymaltose versus standard-of-care oral iron to treat second-trimester anaemia in Malawia,2023
PRIMAQUINE_GAMETOCYTE_DR_REVIEW.html,NCT01365598,Eziefula 2014 Uganda,2014,24631232,NO_DATABANK,NCT01365598,,,Effect of flowable composite liner and glass ionomer liner on class II gingival marginal adaptation ,2014
PRIMAQUINE_GAMETOCYTE_DR_REVIEW.html,NCT02174900,SAFEPRIM Burkina Faso,2016,27339845,NO_DATABANK,NCT02174900,,,Electrocardiographic Monitoring Following Transcatheter Aortic Valve Replacement: Do We Need to and ,2016
PSA_BIOLOGICS_NMA_REVIEW.html,NCT01695239,SPIRIT-P1,2017,27553214,OK,NCT01695239,NCT01695239,YES,"Ixekizumab, an interleukin-17A specific monoclonal antibody, for the treatment of biologic-naive pat",2017
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03158285,DISCOVER-2,2020,32178766,OK,NCT03158285,NCT03158285,YES,"Guselkumab in biologic-naive patients with active psoriatic arthritis (DISCOVER-2): a double-blind, ",2020
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03895203,BE OPTIMAL,2023,37541749,NO_DATABANK,NCT03895203,,,Correlates of Neisseria gonorrhoeae antimicrobial resistance: cross-sectional results from an open c,2023
PSA_BIOLOGICS_NMA_REVIEW.html,NCT03104400,SELECT-PsA 1,2021,33870643,NO_DATABANK,NCT03104400,,,Is hepatectomy an appropriate option for bilobar liver metastasis with portal vein tumor thrombus of,2022
RCC_1L_NMA_REVIEW.html,NCT03141177,CheckMate 9ER,2021,33657295,OK,NCT03141177,NCT03141177,YES,Nivolumab plus Cabozantinib versus Sunitinib for Advanced Renal-Cell Carcinoma.,2021
RCC_1L_NMA_REVIEW.html,NCT02853331,KEYNOTE-426,2019,30779529,OK,NCT02853331,NCT02853331,YES,Pembrolizumab plus Axitinib versus Sunitinib for Advanced Renal-Cell Carcinoma.,2019
RCC_1L_NMA_REVIEW.html,NCT02811861,CLEAR,2021,33616314,OK,NCT02811861,NCT02811861,YES,Lenvatinib plus Pembrolizumab or Everolimus for Advanced Renal Cell Carcinoma.,2021
RCC_1L_NMA_REVIEW.html,NCT02231749,CheckMate 214,2018,29562145,OK,NCT02231749,NCT02231749,YES,Nivolumab plus Ipilimumab versus Sunitinib in Advanced Renal-Cell Carcinoma.,2018
RESMETIROM_MASH_REVIEW.html,NCT03900429,MAESTRO-NASH,2024,38231248,NO_DATABANK,NCT03900429,,,To see for oneself: beyond an uncertain cause of death.,2024
RISANKIZUMAB_CD_REVIEW.html,NCT03105128,ADVANCE,2022,35644154,OK,NCT03105128,"NCT03104413,NCT03105128",YES,Risankizumab as induction therapy for Crohn's disease: results from the phase 3 ADVANCE and MOTIVATE,2022
RISANKIZUMAB_CD_REVIEW.html,NCT03104413,MOTIVATE,2022,35644154,OK,NCT03104413,"NCT03104413,NCT03105128",YES,Risankizumab as induction therapy for Crohn's disease: results from the phase 3 ADVANCE and MOTIVATE,2022
RISANKIZUMAB_CD_REVIEW.html,NCT03105102,FORTIFY,2022,35644155,OK,NCT03105102,NCT03105102,YES,Risankizumab as maintenance therapy for moderately to severely active Crohn's disease: results from ,2022
ROMOSOZUMAB_OP_REVIEW.html,NCT01575834,FRAME,2016,27641143,OK,NCT01575834,NCT01575834,YES,Romosozumab Treatment in Postmenopausal Women with Osteoporosis.,2016
ROMOSOZUMAB_OP_REVIEW.html,NCT01631214,ARCH,2017,28892457,OK,NCT01631214,NCT01631214,YES,Romosozumab or Alendronate for Fracture Prevention in Women with Osteoporosis.,2017
ROMOSOZUMAB_OP_REVIEW.html,NCT02186171,BRIDGE,2018,28689769,NO_DATABANK,NCT02186171,,,Osteoporosis treatment: recent developments and ongoing challenges.,2017
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT00241644,Rotarix Africa (Madhi 2010),2010,20107214,OK,NCT00241644,NCT00241644,YES,Effect of human rotavirus vaccine on severe diarrhea in African infants.,2010
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT00362648,RotaTeq Africa (Armah 2010),2010,20692030,OK,NCT00362648,NCT00362648,YES,Efficacy of pentavalent rotavirus vaccine against severe rotavirus gastroenteritis in infants in dev,2010
ROTAVIRUS_VACCINE_AFRICA_NMA_REVIEW.html,NCT02145000,Rotasiil ROSE Niger (Isanaka 2017),2017,28327203,NO_DATABANK,NCT02145000,,,An appraisal of analytical tools used in predicting clinical outcomes following radiation therapy tr,2017
RSV_VACCINE_OLDER_REVIEW.html,NCT05035212,RENOIR,2023,37018468,OK,NCT05035212,NCT05035212,YES,Efficacy and Safety of a Bivalent RSV Prefusion F Vaccine in Older Adults.,2023
RSV_VACCINE_OLDER_REVIEW.html,NCT04886596,AReSVi-006,2023,36791160,OK,NCT04886596,NCT04886596,YES,Respiratory Syncytial Virus Prefusion F Protein Vaccine in Older Adults.,2023
RSV_VACCINE_OLDER_REVIEW.html,NCT05127434,ConquerRSV,2023,38091530,OK,NCT05127434,NCT05127434,YES,Efficacy and Safety of an mRNA-Based RSV PreF Vaccine in Older Adults.,2023
RUSFERTIDE_PV_REVIEW.html,NCT05210790,VERIFY,2024,39530341,NO_DATABANK,NCT05210790,,,Experimental investigation of circumnutation-inspired penetration in sand.,2024
SAM_SIMPLIFIED_PROTOCOL_REVIEW.html,NCT04698070,OptiMA Niger (ComPAS vs Standard),2025,41043877,NO_DATABANK,NCT04698070,,,Optimizing management of uncomplicated acute malnutrition in children in rural Niger: a 3-arm indivi,2025
SCD_DISEASE_MOD_NMA_REVIEW.html,NCT01966731,"REACH (hydroxyurea, Africa)",2019,31499039,NO_DATABANK,NCT01966731,,,2019 Gut Microbiota for Health World Summit.,2020
SCD_DISEASE_MOD_NMA_REVIEW.html,NCT01179217,L-glutamine (Endari),2018,29969573,NO_DATABANK,NCT01179217,,,Is Targeting the Inflammasome a Way Forward for Neuroscience Drug Discovery?,2018
SCD_DISEASE_MOD_NMA_REVIEW.html,NCT03745287,CLIMB-121 (exa-cel/Casgevy),2024,38661449,OK,NCT03745287,NCT03745287,YES,Exagamglogene Autotemcel for Severe Sickle Cell Disease.,2024
SCHISTOSOMIASIS_ARPRAZIQUANTEL_REVIEW.html,NCT03845140,L-PZQ ODT (arpraziquantel) phase 3,2024,38678933,NO_DATABANK,NCT03845140,,,Quorum sensing bacteria improve microbial networks stability and complexity in wastewater treatment ,2024
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03548935,STEP-1,2021,33567185,OK,NCT03548935,NCT03548935,YES,Once-Weekly Semaglutide in Adults with Overweight or Obesity.,2021
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03611582,STEP-3,2021,33625476,OK,NCT03611582,NCT03611582,YES,Effect of Subcutaneous Semaglutide vs Placebo as an Adjunct to Intensive Behavioral Therapy on Body ,2021
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03693430,STEP-5,2022,36216945,OK,NCT03693430,NCT03693430,YES,Two-year effects of semaglutide in adults with overweight or obesity: the STEP 5 trial.,2022
SEMAGLUTIDE_OBESITY_REVIEW.html,NCT03552757,STEP-2,2021,33667417,OK,NCT03552757,NCT03552757,YES,"Semaglutide 2·4 mg once a week in adults with overweight or obesity, and type 2 diabetes (STEP 2): a",2021
SEPSIS_RESUSCITATION_NMA_REVIEW.html,NCT01945983,CENSER (Permpikul 2019),2019,30704260,OK,NCT01945983,NCT01945983,YES,Early Use of Norepinephrine in Septic Shock Resuscitation (CENSER). A Randomized Trial.,2019
SEPSIS_RESUSCITATION_NMA_REVIEW.html,NCT03434028,CLOVERS (Shapiro 2023),2023,36688507,OK,NCT03434028,NCT03434028,YES,Early Restrictive or Liberal Fluid Management for Sepsis-Induced Hypotension.,2023
SEPSIS_RESUSCITATION_NMA_REVIEW.html,NCT03668236,CLASSIC (Meyhoff 2022),2022,35709019,OK,NCT03668236,NCT03668236,YES,Restriction of Intravenous Fluid in ICU Patients with Septic Shock.,2022
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01691521,MENSA,2014,25199059,OK,NCT01691521,NCT01691521,YES,Mepolizumab treatment in patients with severe eosinophilic asthma.,2014
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01287039,Castro-2015-Resliz,2015,25736990,OK,NCT01287039,"NCT01285323,NCT01287039",YES,Reslizumab for inadequately controlled asthma with elevated blood eosinophil counts: results from tw,2015
SEVERE_ASTHMA_NMA_REVIEW.html,NCT01928771,SIROCCO,2016,27609408,OK,NCT01928771,NCT01928771,YES,Efficacy and safety of benralizumab for patients with severe asthma uncontrolled with high-dosage in,2016
SEVERE_ASTHMA_NMA_REVIEW.html,NCT02414854,QUEST,2018,29782217,OK,NCT02414854,NCT02414854,YES,Dupilumab Efficacy and Safety in Moderate-to-Severe Uncontrolled Asthma.,2018
SEVERE_ASTHMA_NMA_REVIEW.html,NCT03347279,NAVIGATOR,2021,33979488,OK,NCT03347279,NCT03347279,YES,"Tezepelumab in Adults and Adolescents with Severe, Uncontrolled Asthma.",2021
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-50258054-AQUAMAT,AQUAMAT (IV artesunate vs IV quinine),2010,21062666,ISRCTN_KEY,,,,Artesunate versus quinine in the treatment of severe falciparum malaria in African children (AQUAMAT,2010
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-69856593-FEAST,FEAST (fluid bolus severe sepsis),2011,21615299,ISRCTN_KEY,,,,Mortality after fluid bolus in African children with severe infection.,2011
SEVERE_PEDIATRIC_FEBRILE_AFRICA_NMA_REVIEW.html,LEGACY-ISRCTN-84086586-TRACT,TRACT (transfusion threshold anaemic),2019,31314969,ISRCTN_KEY,,,,"Health Care Spending, Utilization, and Quality 8 Years into Global Payment.",2019
SGLT2_HF_REVIEW.html,NCT03036124,DAPA-HF,2019,31535829,OK,NCT03036124,NCT03036124,YES,Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction.,2019
SGLT2_HF_REVIEW.html,NCT03057977,EMPEROR-Reduced,2020,32865377,OK,NCT03057977,NCT03057977,YES,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure.,2020
SGLT2_HF_REVIEW.html,NCT03057951,EMPEROR-Preserved,2021,34449189,OK,NCT03057951,NCT03057951,YES,Empagliflozin in Heart Failure with a Preserved Ejection Fraction.,2021
SGLT2_HF_REVIEW.html,NCT03619213,DELIVER,2022,36029465,OK,NCT03619213,NCT03619213,YES,Efficacy and Safety of Dapagliflozin According to Frailty in Patients With Heart Failure: A Prespeci,2022
SGLT2_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,2021,33200892,OK,NCT03521934,NCT03521934,YES,Sotagliflozin in Patients with Diabetes and Recent Worsening Heart Failure.,2021
SGLT2_MACE_CVOT_REVIEW.html,NCT01131676,EMPA-REG OUTCOME,2015,26378978,OK,NCT01131676,NCT01131676,YES,"Empagliflozin, Cardiovascular Outcomes, and Mortality in Type 2 Diabetes.",2015
SGLT2_MACE_CVOT_REVIEW.html,NCT01032629,CANVAS,2017,28605608,OK,NCT01032629,"NCT01032629,NCT01989754",YES,Canagliflozin and Cardiovascular and Renal Events in Type 2 Diabetes.,2017
SGLT2_MACE_CVOT_REVIEW.html,NCT01730534,DECLARE-TIMI 58,2019,30415602,OK,NCT01730534,NCT01730534,YES,Dapagliflozin and Cardiovascular Outcomes in Type 2 Diabetes.,2019
SGLT2_MACE_CVOT_REVIEW.html,NCT01986881,VERTIS-CV,2020,32966714,OK,NCT01986881,NCT01986881,YES,Cardiovascular Outcomes with Ertugliflozin in Type 2 Diabetes.,2020
SGLT2I_HF_NMA_REVIEW.html,NCT03036124,DAPA-HF,2019,31535829,OK,NCT03036124,NCT03036124,YES,Dapagliflozin in Patients with Heart Failure and Reduced Ejection Fraction.,2019
SGLT2I_HF_NMA_REVIEW.html,NCT03057977,EMPEROR-Reduced,2020,32865377,OK,NCT03057977,NCT03057977,YES,Cardiovascular and Renal Outcomes with Empagliflozin in Heart Failure.,2020
SGLT2I_HF_NMA_REVIEW.html,NCT03057951,EMPEROR-Preserved,2021,34449189,OK,NCT03057951,NCT03057951,YES,Empagliflozin in Heart Failure with a Preserved Ejection Fraction.,2021
SGLT2I_HF_NMA_REVIEW.html,NCT03619213,DELIVER,2022,36029465,OK,NCT03619213,NCT03619213,YES,Efficacy and Safety of Dapagliflozin According to Frailty in Patients With Heart Failure: A Prespeci,2022
SGLT2I_HF_NMA_REVIEW.html,NCT03521934,SOLOIST-WHF,2021,33200892,OK,NCT03521934,NCT03521934,YES,Sotagliflozin in Patients with Diabetes and Recent Worsening Heart Failure.,2021
SGLT2I_HF_NMA_REVIEW.html,NCT03315143,SCORED,2021,33200891,OK,NCT03315143,NCT03315143,YES,Sotagliflozin in Patients with Diabetes and Chronic Kidney Disease.,2021
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03521934,SOLOIST-WHF,2021,33200892,OK,NCT03521934,NCT03521934,YES,Sotagliflozin in Patients with Diabetes and Recent Worsening Heart Failure.,2021
SOTAGLIFLOZIN_HF_REVIEW.html,NCT03315143,SCORED,2021,33200891,OK,NCT03315143,NCT03315143,YES,Sotagliflozin in Patients with Diabetes and Chronic Kidney Disease.,2021
SOTATERCEPT_PAH_REVIEW.html,NCT04576988,STELLAR,2023,36877098,OK,NCT04576988,NCT04576988,YES,Phase 3 Trial of Sotatercept for Treatment of Pulmonary Arterial Hypertension.,2023
SPARSENTAN_IGAN_REVIEW.html,NCT03762850,PROTECT,2023,37931634,OK,NCT03762850,NCT03762850,YES,Efficacy and safety of sparsentan versus irbesartan in patients with IgA nephropathy (PROTECT): 2-ye,2023
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT02696785,MEASURE 4,2018,28516874,NO_DATABANK,NCT02696785,,,Long-term effects of interleukin-17A inhibition with secukinumab in active ankylosing spondylitis: 3,2018
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928704,BE MOBILE 1,2023,36649967,NO_DATABANK,NCT03928704,,,Efficacy and safety of bimekizumab in axial spondyloarthritis: results of two parallel phase 3 rando,2023
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT03928743,BE MOBILE 2,2023,36649967,NO_DATABANK,NCT03928743,,,Efficacy and safety of bimekizumab in axial spondyloarthritis: results of two parallel phase 3 rando,2023
SPONDYLOARTHRITIS_NMA_REVIEW.html,NCT04169373,SELECT-AXIS 2,2022,35908570,OK,NCT04169373,NCT04169373,YES,Upadacitinib for the treatment of active non-radiographic axial spondyloarthritis (SELECT-AXIS 2): a,2022
TARLATAMAB_SCLC_REVIEW.html,NCT05060016,DeLLphi-301,2023,37861213,NO_DATABANK,NCT05060016,,,Blunt abdominal trauma: watch and wait.,2023
TAVR_LOWRISK_REVIEW.html,NCT02675114,PARTNER 3,2019,30883058,OK,NCT02675114,NCT02675114,YES,Transcatheter Aortic-Valve Replacement with a Balloon-Expandable Valve in Low-Risk Patients.,2019
TAVR_LOWRISK_REVIEW.html,NCT02701283,Evolut Low Risk,2019,30883053,OK,NCT02701283,NCT02701283,YES,Transcatheter Aortic-Valve Replacement with a Self-Expanding Valve in Low-Risk Patients.,2019
TAVR_LOWRISK_REVIEW.html,NCT01057173,NOTION,2015,25787196,OK,NCT01057173,NCT01057173,YES,Transcatheter Versus Surgical Aortic Valve Replacement in Patients With Severe Aortic Valve Stenosis,2015
TB_DRUG_SUSCEPTIBLE_4MO_REVIEW.html,NCT02410772,Study 31 / A5349 (4-month rifapentine-moxifloxacin),2021,33951360,OK,NCT02410772,NCT02410772,YES,Four-Month Rifapentine Regimens with or without Moxifloxacin for Tuberculosis.,2021
TB_PREVENTION_NMA_REVIEW.html,NCT01404312,BRIEF-TB / A5279 (1HP),2019,30970187,NO_DATABANK,NCT01404312,,,Molecular Genetic Anatomy and Risk Profile of Hirschsprung's Disease.,2019
TB_PREVENTION_NMA_REVIEW.html,NCT00023452,TBTC Study 26 / PREVENT TB (3HP),2011,22150035,OK,NCT00023452,NCT00023452,YES,Three months of rifapentine and isoniazid for latent tuberculosis infection.,2011
TB_PREVENTION_NMA_REVIEW.html,NCT01582711,iAdhere / TBTC Study 33 (3HP SAT vs DOT),2017,28135725,NO_DATABANK,NCT01582711,,,Pharmacologic Treatment of Hypertension in Adults Aged 60 Years or Older to Higher Versus Lower Bloo,2017
TB_PREVENTION_REVIEW.html,NCT01404312,BRIEF-TB / A5279,2019,30855125,NO_DATABANK,NCT01404312,,,3D Bioprinted Scaffolds Containing Viable Macrophages and Antibiotics Promote Clearance of Staphyloc,2019
TDXD_HER2LOW_BC_REVIEW.html,NCT03734029,DESTINY-Breast04,2022,35665782,OK,NCT03734029,NCT03734029,YES,Trastuzumab Deruxtecan in Previously Treated HER2-Low Advanced Breast Cancer.,2022
TDXD_HER2LOW_BC_REVIEW.html,NCT04494425,DESTINY-Breast06,2024,39282896,OK,NCT04494425,NCT04494425,YES,Trastuzumab Deruxtecan after Endocrine Therapy in Metastatic Breast Cancer.,2024
TEPLIZUMAB_T1D_REVIEW.html,NCT01030861,TN-10,2019,31180194,OK,NCT01030861,NCT01030861,YES,"An Anti-CD3 Antibody, Teplizumab, in Relatives at Risk for Type 1 Diabetes.",2019
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04184622,SURMOUNT-1,2022,35658024,OK,NCT04184622,NCT04184622,YES,Tirzepatide Once Weekly for the Treatment of Obesity.,2022
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04657003,SURMOUNT-2,2023,37385275,OK,NCT04657003,NCT04657003,YES,Tirzepatide once weekly for the treatment of obesity in people with type 2 diabetes (SURMOUNT-2): a ,2023
TIRZEPATIDE_OBESITY_REVIEW.html,NCT04657016,SURMOUNT-3,2023,37840095,OK,NCT04657016,NCT04657016,YES,Tirzepatide after intensive lifestyle intervention in adults with overweight or obesity: the SURMOUN,2023
TIRZEPATIDE_T2D_REVIEW.html,NCT03954834,SURPASS-1,2021,34186022,OK,NCT03954834,NCT03954834,YES,Efficacy and safety of a novel dual GIP and GLP-1 receptor agonist tirzepatide in patients with type,2021
TIRZEPATIDE_T2D_REVIEW.html,NCT03882970,SURPASS-3,2021,34370970,OK,NCT03882970,NCT03882970,YES,Once-weekly tirzepatide versus once-daily insulin degludec as add-on to metformin with or without SG,2021
TIRZEPATIDE_T2D_REVIEW.html,NCT04039503,SURPASS-5,2022,35133415,OK,NCT04039503,NCT04039503,YES,Effect of Subcutaneous Tirzepatide vs Placebo Added to Titrated Insulin Glargine on Glycemic Control,2022
TIRZEPATIDE_T2D_REVIEW.html,NCT03987919,SURPASS-2,2021,34170647,OK,NCT03987919,NCT03987919,YES,Tirzepatide versus Semaglutide Once Weekly in Patients with Type 2 Diabetes.,2021
TIRZEPATIDE_T2D_REVIEW.html,NCT03730662,SURPASS-4,2021,34672967,OK,NCT03730662,NCT03730662,YES,Tirzepatide versus insulin glargine in type 2 diabetes and increased cardiovascular risk (SURPASS-4),2021
TNK_VS_TPA_STROKE_REVIEW.html,NCT01949948,NOR-TEST,2017,28780236,OK,NCT01949948,NCT01949948,YES,"Tenecteplase versus alteplase for management of acute ischaemic stroke (NOR-TEST): a phase 3, random",2017
TNK_VS_TPA_STROKE_REVIEW.html,NCT03889249,AcT,2022,35779553,OK,NCT03889249,NCT03889249,YES,Intravenous tenecteplase compared with alteplase for acute ischaemic stroke in Canada (AcT): a pragm,2022
TNK_VS_TPA_STROKE_REVIEW.html,NCT04797013,TRACE-2,2023,36774935,OK,NCT04797013,NCT04797013,YES,"Tenecteplase versus alteplase in acute ischaemic cerebrovascular events (TRACE-2): a phase 3, multic",2023
TNK_VS_TPA_STROKE_REVIEW.html,NCT02388061,EXTEND-IA TNK,2018,29694815,OK,NCT02388061,NCT02388061,YES,Tenecteplase versus Alteplase before Thrombectomy for Ischemic Stroke.,2018
TNK_VS_TPA_STROKE_REVIEW.html,NCT03854500,NOR-TEST 2 Part A,2022,35525250,OK,NCT03854500,NCT03854500,YES,"Tenecteplase versus alteplase for the management of acute ischaemic stroke in Norway (NOR-TEST 2, pa",2022
TNK_VS_TPA_STROKE_REVIEW.html,NCT02814409,ATTEST-2,2024,39424558,OK,NCT02814409,NCT02814409,YES,"Tenecteplase versus alteplase for acute stroke within 4·5 h of onset (ATTEST-2): a randomised, paral",2024
TOFACITINIB_UC_REVIEW.html,NCT01465763,OCTAVE Induction 1,2017,28467869,OK,NCT01465763,"NCT01458574,NCT01458951,NCT01465763",YES,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017
TOFACITINIB_UC_REVIEW.html,NCT01458951,OCTAVE Induction 2,2017,28467869,OK,NCT01458951,"NCT01458574,NCT01458951,NCT01465763",YES,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017
TOFACITINIB_UC_REVIEW.html,NCT01458574,OCTAVE Sustain,2017,28467869,OK,NCT01458574,"NCT01458574,NCT01458951,NCT01465763",YES,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017
TYVAC_TYPHOID_REVIEW.html,NCT03299426,TyVAC Malawi,2021,34525285,OK,NCT03299426,NCT03299426,YES,Safety and Efficacy of a Typhoid Conjugate Vaccine in Malawian Children.,2021
UC_BIOLOGICS_NMA_REVIEW.html,NCT00036439,ACT-1,2005,16339095,OK,NCT00036439,"NCT00036439,NCT00096655",YES,Infliximab for induction and maintenance therapy for ulcerative colitis.,2005
UC_BIOLOGICS_NMA_REVIEW.html,NCT00488774,PURSUIT-SC,2014,26119226,OK,NCT00488774,NCT00488774,YES,Randomised clinical trial: a placebo-controlled study of intravenous golimumab induction therapy for,2015
UC_BIOLOGICS_NMA_REVIEW.html,NCT00783718,GEMINI-1,2013,23964932,OK,NCT00783718,NCT00783718,YES,Vedolizumab as induction and maintenance therapy for ulcerative colitis.,2013
UC_BIOLOGICS_NMA_REVIEW.html,NCT02407236,UNIFI-induction,2019,31553833,OK,NCT02407236,NCT02407236,YES,Ustekinumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2019
UC_BIOLOGICS_NMA_REVIEW.html,NCT01465763,OCTAVE-1,2017,28467869,OK,NCT01465763,"NCT01458574,NCT01458951,NCT01465763",YES,Tofacitinib as Induction and Maintenance Therapy for Ulcerative Colitis.,2017
UC_BIOLOGICS_NMA_REVIEW.html,NCT02819635,U-ACHIEVE,2022,35644166,OK,NCT02819635,"NCT02819635,NCT03653026",YES,Upadacitinib as induction and maintenance therapy for moderately to severely active ulcerative colit,2022
UC_BIOLOGICS_NMA_REVIEW.html,NCT03518086,LUCENT-1,2023,37379135,OK,NCT03518086,"NCT03518086,NCT03524092",YES,Mirikizumab as Induction and Maintenance Therapy for Ulcerative Colitis.,2023
UPADACITINIB_CD_REVIEW.html,NCT03345849,U-EXCEL,2023,37224198,OK,NCT03345849,"NCT03345823,NCT03345836,NCT03345849",YES,Upadacitinib Induction and Maintenance Therapy for Crohn's Disease.,2023
UPADACITINIB_CD_REVIEW.html,NCT03345836,U-EXCEED,2023,37224198,OK,NCT03345836,"NCT03345823,NCT03345836,NCT03345849",YES,Upadacitinib Induction and Maintenance Therapy for Crohn's Disease.,2023
UPADACITINIB_CD_REVIEW.html,NCT03345823,U-ENDURE,2023,37224198,OK,NCT03345823,"NCT03345823,NCT03345836,NCT03345849",YES,Upadacitinib Induction and Maintenance Therapy for Crohn's Disease.,2023
VENETOCLAX_AML_REVIEW.html,NCT02993523,VIALE-A,2020,32786187,OK,NCT02993523,NCT02993523,YES,Azacitidine and Venetoclax in Previously Untreated Acute Myeloid Leukemia.,2020
VENETOCLAX_AML_REVIEW.html,NCT03069352,VIALE-C,2020,32219442,OK,NCT03069352,NCT03069352,YES,Venetoclax plus LDAC for newly diagnosed AML ineligible for intensive chemotherapy: a phase 3 random,2020
VENETOCLAX_CLL_REVIEW.html,NCT02242942,CLL14,2019,31141626,NO_DATABANK,NCT02242942,,,Five-Year Follow-up after Face Transplantation.,2019
VENETOCLAX_CLL_REVIEW.html,NCT02005471,MURANO,2018,29562156,OK,NCT02005471,NCT02005471,YES,Venetoclax-Rituximab in Relapsed or Refractory Chronic Lymphocytic Leukemia.,2018
VENETOCLAX_CLL_REVIEW.html,NCT02950051,CLL13/GAIA,2023,37163621,OK,NCT02950051,NCT02950051,YES,First-Line Venetoclax Combinations in Chronic Lymphocytic Leukemia.,2023
VITAMIN_D_FRACTURE_FALL_NMA_REVIEW.html,NCT01169259,VITAL (Manson 2019),2019,30415629,OK,NCT01169259,NCT01169259,YES,Vitamin D Supplements and Prevention of Cancer and Cardiovascular Disease.,2019
VITAMIN_D_FRACTURE_FALL_NMA_REVIEW.html,LEGACY-ACTRN12613000743763-DHEALTH,D-Health (Neale 2022),2022,35026158,ISRCTN_KEY,,,,The D-Health Trial: a randomised controlled trial of the effect of vitamin D on mortality.,2022
VITAMIN_D_FRACTURE_FALL_NMA_REVIEW.html,LEGACY-ACTRN12611000402943-VIDA,ViDA (Khaw 2017),2017,28461159,ISRCTN_KEY,,,,Effect of monthly high-dose vitamin D supplementation on falls and non-vertebral fractures: secondar,2017
VITILIGO_NMA_REVIEW.html,NCT04052425,TRuE-V1 (Rosmarin 2022),2022,36260792,OK,NCT04052425,"NCT04052425,NCT04057573",YES,"Two Phase 3, Randomized, Controlled Trials of Ruxolitinib Cream for Vitiligo.",2022
VITILIGO_NMA_REVIEW.html,NCT04057573,TRuE-V2 (Rosmarin 2022),2022,36260792,OK,NCT04057573,"NCT04052425,NCT04057573",YES,"Two Phase 3, Randomized, Controlled Trials of Ruxolitinib Cream for Vitiligo.",2022
VITILIGO_NMA_REVIEW.html,NCT04927975,UpA-Vitiligo Phase 2/3 (Passeron 2024),2024,38744278,NO_DATABANK,NCT04927975,,,Targeting the HSP47-collagen axis inhibits brain metastasis by reversing M2 microglial polarization ,2024
VOCLOSPORIN_LN_REVIEW.html,NCT03021499,AURORA 1,2021,33971155,OK,NCT03021499,NCT03021499,YES,"Efficacy and safety of voclosporin versus placebo for lupus nephritis (AURORA 1): a double-blind, ra",2021
VORASIDENIB_GLIOMA_REVIEW.html,NCT04164901,INDIGO,2023,37272516,OK,NCT04164901,NCT04164901,YES,Vorasidenib in IDH1- or IDH2-Mutant Low-Grade Glioma.,2023
